disease,city,year,week,cases
COVID-19,Daegu,2023,13,2456
COVID-19,Daegu,2023,14,2402
COVID-19,Daegu,2023,15,2180
COVID-19,Daegu,2023,16,2717
COVID-19,Daegu,2023,17,2649
COVID-19,Daegu,2023,18,3014
COVID-19,Daegu,2023,19,4081
COVID-19,Daegu,2023,20,4707
COVID-19,Daegu,2023,21,5051
COVID-19,Daegu,2023,22,5249
COVID-19,Daegu,2023,23,5393
COVID-19,Daegu,2023,24,4964
COVID-19,Daegu,2023,25,5541
COVID-19,Daegu,2023,26,5952
COVID-19,Daegu,2023,27,7153
COVID-19,Daegu,2023,28,9465
COVID-19,Daegu,2023,29,13469
COVID-19,Daegu,2023,30,16628
COVID-19,Daegu,2023,31,18241
COVID-19,Daegu,2023,32,16529
COVID-19,Daegu,2023,33,13491
COVID-19,Daegu,2023,34,12586
COVID-19,Daegu,2023,35,7364
COVID-19,Daejeon,2020,4,0
COVID-19,Daejeon,2020,5,0
COVID-19,Daejeon,2020,6,0
COVID-19,Daejeon,2020,7,0
COVID-19,Daejeon,2020,8,2
COVID-19,Daejeon,2020,9,11
COVID-19,Daejeon,2020,10,5
COVID-19,Daejeon,2020,11,4
COVID-19,Daejeon,2020,12,2
COVID-19,Daejeon,2020,13,10
COVID-19,Daejeon,2020,14,3
COVID-19,Daejeon,2020,15,2
COVID-19,Daejeon,2020,16,0
COVID-19,Daejeon,2020,17,1
COVID-19,Daejeon,2020,18,0
COVID-19,Daejeon,2020,19,1
COVID-19,Daejeon,2020,20,3
COVID-19,Daejeon,2020,21,1
COVID-19,Daejeon,2020,22,1
COVID-19,Daejeon,2020,23,0
COVID-19,Daejeon,2020,24,0
COVID-19,Daejeon,2020,25,36
COVID-19,Daejeon,2020,26,28
COVID-19,Daejeon,2020,27,27
COVID-19,Daejeon,2020,28,22
COVID-19,Daejeon,2020,29,7
COVID-19,Daejeon,2020,30,0
COVID-19,Daejeon,2020,31,0
COVID-19,Daejeon,2020,32,0
COVID-19,Daejeon,2020,33,2
COVID-19,Daejeon,2020,34,37
COVID-19,Daejeon,2020,35,44
COVID-19,Daejeon,2020,36,44
COVID-19,Daejeon,2020,37,48
COVID-19,Daejeon,2020,38,13
COVID-19,Daejeon,2020,39,4
COVID-19,Daejeon,2020,40,6
COVID-19,Daejeon,2020,41,21
COVID-19,Daejeon,2020,42,31
COVID-19,Daejeon,2020,43,13
COVID-19,Daejeon,2020,44,13
COVID-19,Daejeon,2020,45,3
COVID-19,Daejeon,2020,46,5
COVID-19,Daejeon,2020,47,7
COVID-19,Daejeon,2020,48,32
COVID-19,Daejeon,2020,49,61
COVID-19,Daejeon,2020,50,73
COVID-19,Daejeon,2020,51,73
COVID-19,Daejeon,2020,52,90
COVID-19,Daejeon,2020,53,59
COVID-19,Daejeon,2021,1,49
COVID-19,Daejeon,2021,2,31
COVID-19,Daejeon,2021,3,12
COVID-19,Daejeon,2021,4,137
COVID-19,Daejeon,2021,5,24
COVID-19,Daejeon,2021,6,17
COVID-19,Daejeon,2021,7,37
COVID-19,Daejeon,2021,8,15
COVID-19,Daejeon,2021,9,7
COVID-19,Daejeon,2021,10,6
COVID-19,Daejeon,2021,11,22
COVID-19,Daejeon,2021,12,41
COVID-19,Daejeon,2021,13,97
COVID-19,Daejeon,2021,14,167
COVID-19,Daejeon,2021,15,66
COVID-19,Daejeon,2021,16,77
COVID-19,Daejeon,2021,17,79
COVID-19,Daejeon,2021,18,72
COVID-19,Daejeon,2021,19,82
COVID-19,Daejeon,2021,20,64
COVID-19,Daejeon,2021,21,102
COVID-19,Daejeon,2021,22,130
COVID-19,Daejeon,2021,23,137
COVID-19,Daejeon,2021,24,98
COVID-19,Daejeon,2021,25,156
COVID-19,Daejeon,2021,26,159
COVID-19,Daejeon,2021,27,197
COVID-19,Daejeon,2021,28,284
COVID-19,Daejeon,2021,29,499
COVID-19,Daejeon,2021,30,526
COVID-19,Daejeon,2021,31,411
COVID-19,Daejeon,2021,32,331
COVID-19,Daejeon,2021,33,256
COVID-19,Daejeon,2021,34,328
COVID-19,Daejeon,2021,35,288
COVID-19,Daejeon,2021,36,299
COVID-19,Daejeon,2021,37,288
COVID-19,Daejeon,2021,38,356
COVID-19,Daejeon,2021,39,284
COVID-19,Daejeon,2021,40,209
COVID-19,Daejeon,2021,41,101
COVID-19,Daejeon,2021,42,58
COVID-19,Daejeon,2021,43,65
COVID-19,Daejeon,2021,44,141
COVID-19,Daejeon,2021,45,179
COVID-19,Daejeon,2021,46,277
COVID-19,Daejeon,2021,47,340
COVID-19,Daejeon,2021,48,704
COVID-19,Daejeon,2021,49,968
COVID-19,Daejeon,2021,50,953
COVID-19,Daejeon,2021,51,796
COVID-19,Daejeon,2021,52,360
COVID-19,Daejeon,2021,53,23
COVID-19,Daejeon,2022,1,415
COVID-19,Daejeon,2022,2,406
COVID-19,Daejeon,2022,3,793
COVID-19,Daejeon,2022,4,2415
COVID-19,Daejeon,2022,5,4931
COVID-19,Daejeon,2022,6,8919
COVID-19,Daejeon,2022,7,17601
COVID-19,Daejeon,2022,8,27057
COVID-19,Daejeon,2022,9,35549
COVID-19,Daejeon,2022,10,51607
COVID-19,Daejeon,2022,11,71543
COVID-19,Daejeon,2022,12,72469
COVID-19,Daejeon,2022,13,60759
COVID-19,Daejeon,2022,14,48156
COVID-19,Daejeon,2022,15,34061
COVID-19,Daejeon,2022,16,19924
COVID-19,Daejeon,2022,17,13145
COVID-19,Daejeon,2022,18,9346
COVID-19,Daejeon,2022,19,7906
COVID-19,Daejeon,2022,20,5798
COVID-19,Daejeon,2022,21,4231
COVID-19,Daejeon,2022,22,2528
COVID-19,Daejeon,2022,23,1942
COVID-19,Daejeon,2022,24,1292
COVID-19,Daejeon,2022,25,1146
COVID-19,Daejeon,2022,26,1543
COVID-19,Daejeon,2022,27,3172
COVID-19,Daejeon,2022,28,6603
COVID-19,Daejeon,2022,29,12597
COVID-19,Daejeon,2022,30,16820
COVID-19,Daejeon,2022,31,23030
COVID-19,Daejeon,2022,32,27472
COVID-19,Daejeon,2022,33,29997
COVID-19,Daejeon,2022,34,24288
COVID-19,Daejeon,2022,35,19277
COVID-19,Daejeon,2022,36,14106
COVID-19,Daejeon,2022,37,12199
COVID-19,Daejeon,2022,38,6569
COVID-19,Daejeon,2022,39,5456
COVID-19,Daejeon,2022,40,4025
COVID-19,Daejeon,2022,41,4390
COVID-19,Daejeon,2022,42,5384
COVID-19,Daejeon,2022,43,7387
COVID-19,Daejeon,2022,44,9522
COVID-19,Daejeon,2022,45,11865
COVID-19,Daejeon,2022,46,12037
COVID-19,Daejeon,2022,47,12133
COVID-19,Daejeon,2022,48,11711
COVID-19,Daejeon,2022,49,12774
COVID-19,Daejeon,2022,50,13309
COVID-19,Daejeon,2022,51,13497
COVID-19,Daejeon,2022,52,11221
COVID-19,Daejeon,2023,1,13104
COVID-19,Daejeon,2023,2,8256
COVID-19,Daejeon,2023,3,5536
COVID-19,Daejeon,2023,4,4379
COVID-19,Daejeon,2023,5,2902
COVID-19,Daejeon,2023,6,2304
COVID-19,Daejeon,2023,7,1936
COVID-19,Daejeon,2023,8,1765
COVID-19,Daejeon,2023,9,1803
COVID-19,Daejeon,2023,10,2134
COVID-19,Daejeon,2023,11,2191
COVID-19,Daejeon,2023,12,2572
COVID-19,Daejeon,2023,13,2355
COVID-19,Daejeon,2023,14,2357
COVID-19,Daejeon,2023,15,2142
COVID-19,Daejeon,2023,16,2764
COVID-19,Daejeon,2023,17,2699
COVID-19,Daejeon,2023,18,3281
COVID-19,Daejeon,2023,19,3910
COVID-19,Daejeon,2023,20,3951
COVID-19,Daejeon,2023,21,3360
COVID-19,Daejeon,2023,22,3529
COVID-19,Daejeon,2023,23,3088
COVID-19,Daejeon,2023,24,2614
COVID-19,Daejeon,2023,25,2922
COVID-19,Daejeon,2023,26,3159
COVID-19,Daejeon,2023,27,4328
COVID-19,Daejeon,2023,28,5898
COVID-19,Daejeon,2023,29,8307
COVID-19,Daejeon,2023,30,10037
COVID-19,Daejeon,2023,31,11825
COVID-19,Daejeon,2023,32,11398
COVID-19,Daejeon,2023,33,9314
COVID-19,Daejeon,2023,34,8044
COVID-19,Daejeon,2023,35,4538
COVID-19,Gangwon,2020,4,0
COVID-19,Gangwon,2020,5,0
COVID-19,Gangwon,2020,6,0
COVID-19,Gangwon,2020,7,0
COVID-19,Gangwon,2020,8,6
COVID-19,Gangwon,2020,9,1
COVID-19,Gangwon,2020,10,20
COVID-19,Gangwon,2020,11,2
COVID-19,Gangwon,2020,12,1
COVID-19,Gangwon,2020,13,4
COVID-19,Gangwon,2020,14,11
COVID-19,Gangwon,2020,15,4
COVID-19,Gangwon,2020,16,4
COVID-19,Gangwon,2020,17,0
COVID-19,Gangwon,2020,18,0
COVID-19,Gangwon,2020,19,0
COVID-19,Gangwon,2020,20,2
COVID-19,Gangwon,2020,21,1
COVID-19,Gangwon,2020,22,1
COVID-19,Gangwon,2020,23,1
COVID-19,Gangwon,2020,24,2
COVID-19,Gangwon,2020,25,2
COVID-19,Gangwon,2020,26,2
COVID-19,Gangwon,2020,27,2
COVID-19,Gangwon,2020,28,1
COVID-19,Gangwon,2020,29,5
COVID-19,Gangwon,2020,30,0
COVID-19,Gangwon,2020,31,2
COVID-19,Gangwon,2020,32,3
COVID-19,Gangwon,2020,33,4
COVID-19,Gangwon,2020,34,54
COVID-19,Gangwon,2020,35,51
COVID-19,Gangwon,2020,36,24
COVID-19,Gangwon,2020,37,6
COVID-19,Gangwon,2020,38,1
COVID-19,Gangwon,2020,39,6
COVID-19,Gangwon,2020,40,1
COVID-19,Gangwon,2020,41,2
COVID-19,Gangwon,2020,42,11
COVID-19,Gangwon,2020,43,9
COVID-19,Gangwon,2020,44,36
COVID-19,Gangwon,2020,45,23
COVID-19,Gangwon,2020,46,89
COVID-19,Gangwon,2020,47,110
COVID-19,Gangwon,2020,48,140
COVID-19,Gangwon,2020,49,61
COVID-19,Gangwon,2020,50,102
COVID-19,Gangwon,2020,51,144
COVID-19,Gangwon,2020,52,155
COVID-19,Gangwon,2020,53,101
COVID-19,Gangwon,2021,1,138
COVID-19,Gangwon,2021,2,90
COVID-19,Gangwon,2021,3,78
COVID-19,Gangwon,2021,4,88
COVID-19,Gangwon,2021,5,41
COVID-19,Gangwon,2021,6,36
COVID-19,Gangwon,2021,7,31
COVID-19,Gangwon,2021,8,61
COVID-19,Gangwon,2021,9,40
COVID-19,Gangwon,2021,10,119
COVID-19,Gangwon,2021,11,118
COVID-19,Gangwon,2021,12,154
COVID-19,Gangwon,2021,13,88
COVID-19,Gangwon,2021,14,66
COVID-19,Gangwon,2021,15,81
COVID-19,Gangwon,2021,16,112
COVID-19,Gangwon,2021,17,50
COVID-19,Gangwon,2021,18,134
COVID-19,Gangwon,2021,19,93
COVID-19,Gangwon,2021,20,139
COVID-19,Gangwon,2021,21,116
COVID-19,Gangwon,2021,22,97
COVID-19,Gangwon,2021,23,85
COVID-19,Gangwon,2021,24,55
COVID-19,Gangwon,2021,25,108
COVID-19,Gangwon,2021,26,94
COVID-19,Gangwon,2021,27,104
COVID-19,Gangwon,2021,28,203
COVID-19,Gangwon,2021,29,303
COVID-19,Gangwon,2021,30,314
COVID-19,Gangwon,2021,31,187
COVID-19,Gangwon,2021,32,210
COVID-19,Gangwon,2021,33,219
COVID-19,Gangwon,2021,34,248
COVID-19,Gangwon,2021,35,208
COVID-19,Gangwon,2021,36,199
COVID-19,Gangwon,2021,37,233
COVID-19,Gangwon,2021,38,278
COVID-19,Gangwon,2021,39,253
COVID-19,Gangwon,2021,40,200
COVID-19,Gangwon,2021,41,148
COVID-19,Gangwon,2021,42,124
COVID-19,Gangwon,2021,43,155
COVID-19,Gangwon,2021,44,216
COVID-19,Gangwon,2021,45,195
COVID-19,Gangwon,2021,46,408
COVID-19,Gangwon,2021,47,481
COVID-19,Gangwon,2021,48,717
COVID-19,Gangwon,2021,49,948
COVID-19,Gangwon,2021,50,911
COVID-19,Gangwon,2021,51,881
COVID-19,Gangwon,2021,52,449
COVID-19,Gangwon,2021,53,94
COVID-19,Gangwon,2022,1,609
COVID-19,Gangwon,2022,2,651
COVID-19,Gangwon,2022,3,781
COVID-19,Gangwon,2022,4,1257
COVID-19,Gangwon,2022,5,3473
COVID-19,Gangwon,2022,6,6418
COVID-19,Gangwon,2022,7,11513
COVID-19,Gangwon,2022,8,20456
COVID-19,Gangwon,2022,9,33589
COVID-19,Gangwon,2022,10,54062
COVID-19,Gangwon,2022,11,74983
COVID-19,Gangwon,2022,12,72721
COVID-19,Gangwon,2022,13,66833
COVID-19,Gangwon,2022,14,50825
COVID-19,Gangwon,2022,15,34522
COVID-19,Gangwon,2022,16,22425
COVID-19,Gangwon,2022,17,14329
COVID-19,Gangwon,2022,18,9892
COVID-19,Gangwon,2022,19,8907
COVID-19,Gangwon,2022,20,7616
COVID-19,Gangwon,2022,21,5246
COVID-19,Gangwon,2022,22,3706
COVID-19,Gangwon,2022,23,2860
COVID-19,Gangwon,2022,24,2232
COVID-19,Gangwon,2022,25,1817
COVID-19,Gangwon,2022,26,1900
COVID-19,Gangwon,2022,27,3389
COVID-19,Gangwon,2022,28,6673
COVID-19,Gangwon,2022,29,12947
COVID-19,Gangwon,2022,30,17553
COVID-19,Gangwon,2022,31,24966
COVID-19,Gangwon,2022,32,28910
COVID-19,Gangwon,2022,33,26940
COVID-19,Gangwon,2022,34,22600
COVID-19,Gangwon,2022,35,17706
COVID-19,Gangwon,2022,36,13834
COVID-19,Gangwon,2022,37,12806
COVID-19,Gangwon,2022,38,6926
COVID-19,Gangwon,2022,39,6601
COVID-19,Gangwon,2022,40,5377
COVID-19,Gangwon,2022,41,5442
COVID-19,Gangwon,2022,42,6555
COVID-19,Gangwon,2022,43,8911
COVID-19,Gangwon,2022,44,11429
COVID-19,Gangwon,2022,45,12615
COVID-19,Gangwon,2022,46,12153
COVID-19,Gangwon,2022,47,11726
COVID-19,Gangwon,2022,48,11059
COVID-19,Gangwon,2022,49,11667
COVID-19,Gangwon,2022,50,12787
COVID-19,Gangwon,2022,51,11965
COVID-19,Gangwon,2022,52,10269
COVID-19,Gangwon,2023,1,11642
COVID-19,Gangwon,2023,2,7764
COVID-19,Gangwon,2023,3,5120
COVID-19,Gangwon,2023,4,3736
COVID-19,Gangwon,2023,5,2954
COVID-19,Gangwon,2023,6,2636
COVID-19,Gangwon,2023,7,1963
COVID-19,Gangwon,2023,8,1506
COVID-19,Gangwon,2023,9,1501
COVID-19,Gangwon,2023,10,1780
COVID-19,Gangwon,2023,11,1785
COVID-19,Gangwon,2023,12,1704
COVID-19,Gangwon,2023,13,1629
COVID-19,Gangwon,2023,14,1818
COVID-19,Gangwon,2023,15,1937
COVID-19,Gangwon,2023,16,2576
COVID-19,Gangwon,2023,17,2314
COVID-19,Gangwon,2023,18,2708
COVID-19,Gangwon,2023,19,3680
COVID-19,Gangwon,2023,20,3641
COVID-19,Gangwon,2023,21,3302
COVID-19,Gangwon,2023,22,3079
COVID-19,Gangwon,2023,23,2767
COVID-19,Gangwon,2023,24,2560
COVID-19,Gangwon,2023,25,2511
COVID-19,Gangwon,2023,26,3095
COVID-19,Gangwon,2023,27,4363
COVID-19,Gangwon,2023,28,5043
COVID-19,Gangwon,2023,29,6689
COVID-19,Gangwon,2023,30,8067
COVID-19,Gangwon,2023,31,9080
COVID-19,Gangwon,2023,32,9132
COVID-19,Gangwon,2023,33,8331
COVID-19,Gangwon,2023,34,8603
COVID-19,Gangwon,2023,35,4986
COVID-19,Gwangju,2020,4,0
COVID-19,Gwangju,2020,5,0
COVID-19,Gwangju,2020,6,2
COVID-19,Gwangju,2020,7,0
COVID-19,Gwangju,2020,8,5
COVID-19,Gwangju,2020,9,2
COVID-19,Gwangju,2020,10,4
COVID-19,Gwangju,2020,11,3
COVID-19,Gwangju,2020,12,3
COVID-19,Gwangju,2020,13,1
COVID-19,Gwangju,2020,14,7
COVID-19,Gwangju,2020,15,0
COVID-19,Gwangju,2020,16,3
COVID-19,Gwangju,2020,17,0
COVID-19,Gwangju,2020,18,0
COVID-19,Gwangju,2020,19,0
COVID-19,Gwangju,2020,20,0
COVID-19,Gwangju,2020,21,0
COVID-19,Gwangju,2020,22,2
COVID-19,Gwangju,2020,23,0
COVID-19,Gwangju,2020,24,0
COVID-19,Gwangju,2020,25,1
COVID-19,Gwangju,2020,26,4
COVID-19,Gwangju,2020,27,71
COVID-19,Gwangju,2020,28,53
COVID-19,Gwangju,2020,29,25
COVID-19,Gwangju,2020,30,17
COVID-19,Gwangju,2020,31,2
COVID-19,Gwangju,2020,32,5
COVID-19,Gwangju,2020,33,18
COVID-19,Gwangju,2020,34,51
COVID-19,Gwangju,2020,35,86
COVID-19,Gwangju,2020,36,55
COVID-19,Gwangju,2020,37,58
COVID-19,Gwangju,2020,38,7
COVID-19,Gwangju,2020,39,7
COVID-19,Gwangju,2020,40,4
COVID-19,Gwangju,2020,41,0
COVID-19,Gwangju,2020,42,4
COVID-19,Gwangju,2020,43,9
COVID-19,Gwangju,2020,44,5
COVID-19,Gwangju,2020,45,4
COVID-19,Gwangju,2020,46,38
COVID-19,Gwangju,2020,47,58
COVID-19,Gwangju,2020,48,69
COVID-19,Gwangju,2020,49,60
COVID-19,Gwangju,2020,50,57
COVID-19,Gwangju,2020,51,66
COVID-19,Gwangju,2020,52,171
COVID-19,Gwangju,2020,53,44
COVID-19,Gwangju,2021,1,203
COVID-19,Gwangju,2021,2,93
COVID-19,Gwangju,2021,3,62
COVID-19,Gwangju,2021,4,288
COVID-19,Gwangju,2021,5,110
COVID-19,Gwangju,2021,6,53
COVID-19,Gwangju,2021,7,39
COVID-19,Gwangju,2021,8,99
COVID-19,Gwangju,2021,9,34
COVID-19,Gwangju,2021,10,56
COVID-19,Gwangju,2021,11,10
COVID-19,Gwangju,2021,12,20
COVID-19,Gwangju,2021,13,16
COVID-19,Gwangju,2021,14,14
COVID-19,Gwangju,2021,15,50
COVID-19,Gwangju,2021,16,80
COVID-19,Gwangju,2021,17,64
COVID-19,Gwangju,2021,18,57
COVID-19,Gwangju,2021,19,114
COVID-19,Gwangju,2021,20,94
COVID-19,Gwangju,2021,21,99
COVID-19,Gwangju,2021,22,45
COVID-19,Gwangju,2021,23,27
COVID-19,Gwangju,2021,24,24
COVID-19,Gwangju,2021,25,34
COVID-19,Gwangju,2021,26,30
COVID-19,Gwangju,2021,27,72
COVID-19,Gwangju,2021,28,117
COVID-19,Gwangju,2021,29,104
COVID-19,Gwangju,2021,30,168
COVID-19,Gwangju,2021,31,132
COVID-19,Gwangju,2021,32,135
COVID-19,Gwangju,2021,33,171
COVID-19,Gwangju,2021,34,153
COVID-19,Gwangju,2021,35,236
COVID-19,Gwangju,2021,36,200
COVID-19,Gwangju,2021,37,170
COVID-19,Gwangju,2021,38,263
COVID-19,Gwangju,2021,39,191
COVID-19,Gwangju,2021,40,123
COVID-19,Gwangju,2021,41,66
COVID-19,Gwangju,2021,42,50
COVID-19,Gwangju,2021,43,68
COVID-19,Gwangju,2021,44,98
COVID-19,Gwangju,2021,45,154
COVID-19,Gwangju,2021,46,238
COVID-19,Gwangju,2021,47,311
COVID-19,Gwangju,2021,48,305
COVID-19,Gwangju,2021,49,314
COVID-19,Gwangju,2021,50,339
COVID-19,Gwangju,2021,51,499
COVID-19,Gwangju,2021,52,397
COVID-19,Gwangju,2021,53,56
COVID-19,Gwangju,2022,1,755
COVID-19,Gwangju,2022,2,1268
COVID-19,Gwangju,2022,3,1816
COVID-19,Gwangju,2022,4,2661
COVID-19,Gwangju,2022,5,5553
COVID-19,Gwangju,2022,6,9904
COVID-19,Gwangju,2022,7,16126
COVID-19,Gwangju,2022,8,27957
COVID-19,Gwangju,2022,9,42067
COVID-19,Gwangju,2022,10,51656
COVID-19,Gwangju,2022,11,83920
COVID-19,Gwangju,2022,12,69196
COVID-19,Gwangju,2022,13,63378
COVID-19,Gwangju,2022,14,49696
COVID-19,Gwangju,2022,15,36085
COVID-19,Gwangju,2022,16,20219
COVID-19,Gwangju,2022,17,13852
COVID-19,Gwangju,2022,18,9422
COVID-19,Gwangju,2022,19,8184
COVID-19,Gwangju,2022,20,5431
COVID-19,Gwangju,2022,21,3725
COVID-19,Gwangju,2022,22,2271
COVID-19,Gwangju,2022,23,1698
COVID-19,Gwangju,2022,24,1138
COVID-19,Gwangju,2022,25,1014
COVID-19,Gwangju,2022,26,1139
COVID-19,Gwangju,2022,27,2156
COVID-19,Gwangju,2022,28,5107
COVID-19,Gwangju,2022,29,10218
COVID-19,Gwangju,2022,30,15616
COVID-19,Gwangju,2022,31,20761
COVID-19,Gwangju,2022,32,28338
COVID-19,Gwangju,2022,33,31784
COVID-19,Gwangju,2022,34,26996
COVID-19,Gwangju,2022,35,18019
COVID-19,Gwangju,2022,36,13177
COVID-19,Gwangju,2022,37,10737
COVID-19,Gwangju,2022,38,5969
COVID-19,Gwangju,2022,39,4916
COVID-19,Gwangju,2022,40,3405
COVID-19,Gwangju,2022,41,3435
COVID-19,Gwangju,2022,42,4094
COVID-19,Gwangju,2022,43,5619
COVID-19,Gwangju,2022,44,7044
COVID-19,Gwangju,2022,45,8905
COVID-19,Gwangju,2022,46,9963
COVID-19,Gwangju,2022,47,10645
COVID-19,Gwangju,2022,48,11681
COVID-19,Gwangju,2022,49,13665
COVID-19,Gwangju,2022,50,14933
COVID-19,Gwangju,2022,51,13615
COVID-19,Gwangju,2022,52,10097
COVID-19,Gwangju,2023,1,11841
COVID-19,Gwangju,2023,2,7260
COVID-19,Gwangju,2023,3,5160
COVID-19,Gwangju,2023,4,4459
COVID-19,Gwangju,2023,5,3214
COVID-19,Gwangju,2023,6,3041
COVID-19,Gwangju,2023,7,2371
COVID-19,Gwangju,2023,8,2029
COVID-19,Gwangju,2023,9,1784
COVID-19,Gwangju,2023,10,1967
COVID-19,Gwangju,2023,11,1760
COVID-19,Gwangju,2023,12,1964
